Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,med_household_income,total_pop,race_white,race_black,race_native,race_asian,race_pi,other_race,mixed_race,workers_over16,commute_car,drive_alone,commute_carpool,public_transport,commute_motorcyle,commute_bicycle,commute_walk,commute_other,commute_wfh,avg_commute_min,pop_density,area_land
06037137504,14000US06037137504,Census Tract 1375.04,"Census Tract 1375.04, Los Angeles County, California",ca,140,00,ACSSF,0004182,06,037,137504,158500,2073,1920,19,27,33,0,4,70,922,792,713,79,36,0,0,0,0,94,33,1399.077,1.481691035
06037138000,14000US06037138000,Census Tract 1380,"Census Tract 1380, Los Angeles County, California",ca,140,00,ACSSF,0004183,06,037,138000,128026,4673,3668,334,11,333,0,123,204,2303,1936,1897,39,17,0,0,0,0,350,37,2706.28,1.726724603
06037139001,14000US06037139001,Census Tract 1390.01,"Census Tract 1390.01, Los Angeles County, California",ca,140,00,ACSSF,0004184,06,037,139001,80156,5618,4610,82,0,412,0,3,511,2910,2425,2223,202,96,0,0,17,54,318,35,11736.31,0.478685229
06037139200,14000US06037139200,Census Tract 1392,"Census Tract 1392, Los Angeles County, California",ca,140,00,ACSSF,0004185,06,037,139200,67420,5840,4486,153,0,840,0,270,91,2673,2246,1944,302,59,17,0,0,21,330,38,13129.45,0.444801675
06037139301,14000US06037139301,Census Tract 1393.01,"Census Tract 1393.01, Los Angeles County, California",ca,140,00,ACSSF,0004186,06,037,139301,105192,4590,3100,233,0,761,0,306,190,2450,2032,1733,299,82,0,51,0,15,270,33,4148.454,1.1064364
06037139302,14000US06037139302,Census Tract 1393.02,"Census Tract 1393.02, Los Angeles County, California",ca,140,00,ACSSF,0004187,06,037,139302,51157,5549,3519,489,10,413,0,750,368,2690,2166,2085,81,301,0,0,41,28,154,30,42484.05,0.130613733
06037139303,14000US06037139303,Census Tract 1393.03,"Census Tract 1393.03, Los Angeles County, California",ca,140,00,ACSSF,0004188,06,037,139303,53297,4393,3085,509,0,226,0,387,186,2372,1959,1863,96,190,0,7,50,26,140,34,27379.15,0.16045055
06037139401,14000US06037139401,Census Tract 1394.01,"Census Tract 1394.01, Los Angeles County, California",ca,140,00,ACSSF,0004189,06,037,139401,63048,2795,2415,48,0,173,0,85,74,1358,1132,1009,123,105,0,0,45,0,76,34,7978.997,0.350294673
06037139402,14000US06037139402,Census Tract 1394.02,"Census Tract 1394.02, Los Angeles County, California",ca,140,00,ACSSF,0004190,06,037,139402,128529,2889,2445,179,6,86,0,91,82,1198,965,892,73,38,6,0,0,0,189,36,3061.705,0.943592017
06037139502,14000US06037139502,Census Tract 1395.02,"Census Tract 1395.02, Los Angeles County, California",ca,140,00,ACSSF,0004191,06,037,139502,69048,2856,2358,34,0,155,0,159,150,1478,1221,1094,127,56,0,0,14,0,187,36,7061.257,0.404460561
06037139503,14000US06037139503,Census Tract 1395.03,"Census Tract 1395.03, Los Angeles County, California",ca,140,00,ACSSF,0004192,06,037,139503,56479,5887,5176,193,0,236,0,40,242,2951,2591,2451,140,89,19,63,0,0,189,34,43351.05,0.135798313
06037139504,14000US06037139504,Census Tract 1395.04,"Census Tract 1395.04, Los Angeles County, California",ca,140,00,ACSSF,0004193,06,037,139504,56082,4018,3263,146,0,205,0,135,269,2133,1792,1698,94,64,0,0,36,66,175,34,35999.68,0.1116121
06037139600,14000US06037139600,Census Tract 1396,"Census Tract 1396, Los Angeles County, California",ca,140,00,ACSSF,0004194,06,037,139600,79023,4803,3953,106,0,534,0,62,148,2340,2024,1855,169,14,0,0,40,58,204,36,5021.111,0.956561189
06037139701,14000US06037139701,Census Tract 1397.01,"Census Tract 1397.01, Los Angeles County, California",ca,140,00,ACSSF,0004195,06,037,139701,144337,5336,4529,95,25,378,28,109,172,2653,2160,1993,167,65,0,0,30,0,398,34,4069.072,1.311355497
06037139702,14000US06037139702,Census Tract 1397.02,"Census Tract 1397.02, Los Angeles County, California",ca,140,00,ACSSF,0004196,06,037,139702,202471,6230,5633,191,0,232,0,68,106,2589,2285,2171,114,27,0,0,6,0,271,33,1823.406,3.416683398
06037139703,14000US06037139703,Census Tract 1397.03,"Census Tract 1397.03, Los Angeles County, California",ca,140,00,ACSSF,0004197,06,037,139703,123750,2872,2241,129,8,209,0,15,270,1162,992,884,108,0,0,6,7,0,157,36,1572.978,1.825836259
06037139801,14000US06037139801,Census Tract 1398.01,"Census Tract 1398.01, Los Angeles County, California",ca,140,00,ACSSF,0004198,06,037,139801,137917,3517,3193,214,0,72,0,20,18,1619,1301,1274,27,0,0,0,40,51,227,38,2484.895,1.415351731
06037139802,14000US06037139802,Census Tract 1398.02,"Census Tract 1398.02, Los Angeles County, California",ca,140,00,ACSSF,0004199,06,037,139802,144031,3958,3297,11,0,368,0,91,191,1720,1580,1521,59,7,0,0,0,0,133,37,1686.815,2.346434424
06037141101,14000US06037141101,Census Tract 1411.01,"Census Tract 1411.01, Los Angeles County, California",ca,140,00,ACSSF,0004200,06,037,141101,63047,4896,3616,639,0,381,0,48,212,2722,2417,2219,198,133,0,0,19,16,137,33,17211.23,0.284465411
06037141102,14000US06037141102,Census Tract 1411.02,"Census Tract 1411.02, Los Angeles County, California",ca,140,00,ACSSF,0004201,06,037,141102,95391,3068,2367,161,0,167,0,47,326,1729,1463,1441,22,44,7,0,27,22,166,30,10368.41,0.295898668
06037141201,14000US06037141201,Census Tract 1412.01,"Census Tract 1412.01, Los Angeles County, California",ca,140,00,ACSSF,0004202,06,037,141201,67321,4471,3536,345,0,202,0,159,229,2858,2322,2076,246,95,0,9,109,33,290,32,16706.83,0.26761514
06037141202,14000US06037141202,Census Tract 1412.02,"Census Tract 1412.02, Los Angeles County, California",ca,140,00,ACSSF,0004203,06,037,141202,75403,2751,2310,96,9,190,0,42,104,1538,1166,1137,29,28,0,0,63,0,281,30,10176.11,0.27033909
06037141302,14000US06037141302,Census Tract 1413.02,"Census Tract 1413.02, Los Angeles County, California",ca,140,00,ACSSF,0004204,06,037,141302,88289,5992,4746,512,0,454,0,127,153,3779,3068,2871,197,146,35,40,50,0,440,35,12169.05,0.49239649
06037141303,14000US06037141303,Census Tract 1413.03,"Census Tract 1413.03, Los Angeles County, California",ca,140,00,ACSSF,0004205,06,037,141303,72847,3427,2734,143,7,270,0,69,204,2196,1930,1782,148,60,0,0,24,9,173,34,33779.84,0.101451049
06037141304,14000US06037141304,Census Tract 1413.04,"Census Tract 1413.04, Los Angeles County, California",ca,140,00,ACSSF,0004206,06,037,141304,84286,3087,2627,45,73,160,0,60,122,1731,1423,1399,24,11,0,25,58,0,214,29,11225.62,0.274995869
06037141400,14000US06037141400,Census Tract 1414,"Census Tract 1414, Los Angeles County, California",ca,140,00,ACSSF,0004207,06,037,141400,96744,4979,4041,406,0,341,0,126,65,2375,2019,1935,84,50,0,0,28,57,221,30,6456.136,0.771204345
06037141500,14000US06037141500,Census Tract 1415,"Census Tract 1415, Los Angeles County, California",ca,140,00,ACSSF,0004208,06,037,141500,214313,2977,2591,53,0,289,0,32,12,1336,1031,1007,24,39,9,0,0,35,222,30,2314.374,1.286309049
06037141600,14000US06037141600,Census Tract 1416,"Census Tract 1416, Los Angeles County, California",ca,140,00,ACSSF,0004209,06,037,141600,195071,4210,3642,33,27,322,0,11,175,1977,1586,1478,108,8,0,0,0,8,375,33,2832.952,1.486082561
06037141700,14000US06037141700,Census Tract 1417,"Census Tract 1417, Los Angeles County, California",ca,140,00,ACSSF,0004210,06,037,141700,205188,3057,2686,67,0,217,0,0,87,1547,1289,1234,55,61,0,0,0,0,197,37,2440.611,1.252555224
06037143100,14000US06037143100,Census Tract 1431,"Census Tract 1431, Los Angeles County, California",ca,140,00,ACSSF,0004211,06,037,143100,97727,4422,3137,231,43,348,0,487,176,2924,2498,2278,220,73,0,37,43,25,248,28,6643.923,0.665570651
06037143200,14000US06037143200,Census Tract 1432,"Census Tract 1432, Los Angeles County, California",ca,140,00,ACSSF,0004212,06,037,143200,74063,4210,2849,385,0,260,29,327,360,2659,2147,2063,84,189,51,93,8,12,159,36,11392.67,0.369535689
06037143300,14000US06037143300,Census Tract 1433,"Census Tract 1433, Los Angeles County, California",ca,140,00,ACSSF,0004213,06,037,143300,87125,6730,5255,477,26,486,0,151,335,3712,3027,2644,383,77,0,51,73,44,440,29,10568.99,0.636768587
06037143400,14000US06037143400,Census Tract 1434,"Census Tract 1434, Los Angeles County, California",ca,140,00,ACSSF,0004214,06,037,143400,106920,6688,5594,148,37,423,35,132,319,4094,3529,3296,233,125,0,20,54,17,349,34,9963.646,0.671240176
06037143500,14000US06037143500,Census Tract 1435,"Census Tract 1435, Los Angeles County, California",ca,140,00,ACSSF,0004215,06,037,143500,91563,5241,4003,515,13,301,43,84,282,2848,2257,2022,235,118,0,15,12,20,426,33,11390.38,0.460125298
06037143602,14000US06037143602,Census Tract 1436.02,"Census Tract 1436.02, Los Angeles County, California",ca,140,00,ACSSF,0004216,06,037,143602,84336,4648,3915,154,0,418,0,88,73,2351,1802,1623,179,30,67,0,46,21,385,31,10508.66,0.442302049
06037143603,14000US06037143603,Census Tract 1436.03,"Census Tract 1436.03, Los Angeles County, California",ca,140,00,ACSSF,0004217,06,037,143603,77667,2369,1896,59,30,186,0,22,176,1550,1246,1204,42,53,8,0,54,11,178,30,12483.84,0.189765358
06037143604,14000US06037143604,Census Tract 1436.04,"Census Tract 1436.04, Los Angeles County, California",ca,140,00,ACSSF,0004218,06,037,143604,63275,3521,2163,259,59,721,0,0,319,2230,1621,1499,122,189,25,9,117,25,244,28,17072.79,0.206234546
06037143700,14000US06037143700,Census Tract 1437,"Census Tract 1437, Los Angeles County, California",ca,140,00,ACSSF,0004219,06,037,143700,106818,3916,3100,75,0,359,33,64,285,2314,1853,1718,135,42,14,10,52,25,318,32,3089.273,1.267612051
06037143800,14000US06037143800,Census Tract 1438,"Census Tract 1438, Los Angeles County, California",ca,140,00,ACSSF,0004220,06,037,143800,132366,5708,4810,276,0,338,0,192,92,3517,2812,2637,175,262,13,0,44,28,358,32,5670.914,1.006539799
06037143901,14000US06037143901,Census Tract 1439.01,"Census Tract 1439.01, Los Angeles County, California",ca,140,00,ACSSF,0004221,06,037,143901,208438,4343,3825,51,0,194,0,41,232,1977,1540,1420,120,13,0,8,46,26,344,35,2129.588,2.039361572
06037143902,14000US06037143902,Census Tract 1439.02,"Census Tract 1439.02, Los Angeles County, California",ca,140,00,ACSSF,0004222,06,037,143902,120781,2856,2415,41,0,265,0,44,91,1657,1316,1292,24,107,0,20,29,0,185,32,2932.408,0.973943509
06037181000,14000US06037181000,Census Tract 1810,"Census Tract 1810, Los Angeles County, California",ca,140,00,ACSSF,0004223,06,037,181000,117409,6523,4023,34,52,1676,0,332,406,2975,2622,2456,166,89,33,0,0,0,231,33,4113.546,1.585736305
06037181300,14000US06037181300,Census Tract 1813,"Census Tract 1813, Los Angeles County, California",ca,140,00,ACSSF,0004224,06,037,181300,107371,4058,1921,118,9,1395,0,210,405,2189,1822,1504,318,57,0,11,114,48,137,30,7304.132,0.555575933
06037181400,14000US06037181400,Census Tract 1814,"Census Tract 1814, Los Angeles County, California",ca,140,00,ACSSF,0004225,06,037,181400,57382,4669,2116,108,9,1527,0,691,218,2304,1992,1723,269,94,11,9,105,9,84,28,13754.41,0.339454855
06037181500,14000US06037181500,Census Tract 1815,"Census Tract 1815, Los Angeles County, California",ca,140,00,ACSSF,0004226,06,037,181500,108269,3918,2207,68,0,830,48,550,215,2079,1751,1490,261,80,0,13,47,49,139,31,9272.067,0.422559487
06037181600,14000US06037181600,Census Tract 1816,"Census Tract 1816, Los Angeles County, California",ca,140,00,ACSSF,0004227,06,037,181600,74205,4666,2175,161,17,1167,62,674,410,2145,1228,1008,220,127,0,28,594,22,146,25,9667.637,0.482641232
06037183101,14000US06037183101,Census Tract 1831.01,"Census Tract 1831.01, Los Angeles County, California",ca,140,00,ACSSF,0004228,06,037,183101,57893,3437,2116,0,123,388,0,467,343,1744,1244,1142,102,149,9,28,24,24,266,32,9388.527,0.366085094
06037183103,14000US06037183103,Census Tract 1831.03,"Census Tract 1831.03, Los Angeles County, California",ca,140,00,ACSSF,0004229,06,037,183103,59076,4508,1745,255,218,449,0,1527,314,2296,1772,1474,298,354,0,52,22,0,96,35,18285.05,0.246540138
06037183104,14000US06037183104,Census Tract 1831.04,"Census Tract 1831.04, Los Angeles County, California",ca,140,00,ACSSF,0004230,06,037,183104,76034,2226,1188,64,120,407,5,316,126,1119,957,873,84,24,0,0,27,12,99,35,8705.592,0.25569771
06037183220,14000US06037183220,Census Tract 1832.20,"Census Tract 1832.20, Los Angeles County, California",ca,140,00,ACSSF,0004231,06,037,183220,56710,4022,2024,36,168,554,29,991,220,2059,1670,1285,385,254,14,26,0,6,89,40,19462.39,0.206655012
06037183221,14000US06037183221,Census Tract 1832.21,"Census Tract 1832.21, Los Angeles County, California",ca,140,00,ACSSF,0004232,06,037,183221,62011,3584,1581,10,155,305,0,1323,210,1753,1548,1201,347,82,0,0,68,0,55,30,13133.88,0.272881959
06037183222,14000US06037183222,Census Tract 1832.22,"Census Tract 1832.22, Los Angeles County, California",ca,140,00,ACSSF,0004233,06,037,183222,70089,3459,1789,99,152,730,0,417,272,1657,1426,1287,139,50,33,11,0,11,126,32,9646.787,0.358564982
06037183300,14000US06037183300,Census Tract 1833,"Census Tract 1833, Los Angeles County, California",ca,140,00,ACSSF,0004234,06,037,183300,73765,3256,1488,33,74,688,0,926,47,1690,1441,1304,137,100,6,33,45,0,65,30,15579.02,0.208999038
06037183401,14000US06037183401,Census Tract 1834.01,"Census Tract 1834.01, Los Angeles County, California",ca,140,00,ACSSF,0004235,06,037,183401,59211,2322,1028,10,5,393,11,781,94,1190,921,836,85,64,35,15,88,5,62,33,12391.42,0.187387741
06037183402,14000US06037183402,Census Tract 1834.02,"Census Tract 1834.02, Los Angeles County, California",ca,140,00,ACSSF,0004236,06,037,183402,60972,2994,1198,61,75,930,12,547,171,1505,1170,936,234,25,0,38,172,0,100,24,15102.41,0.198246478
06037183510,14000US06037183510,Census Tract 1835.10,"Census Tract 1835.10, Los Angeles County, California",ca,140,00,ACSSF,0004237,06,037,183510,70357,2612,1271,0,76,146,4,1064,51,1291,1157,953,204,58,6,11,10,10,39,33,13518.25,0.1932202
06037183520,14000US06037183520,Census Tract 1835.20,"Census Tract 1835.20, Los Angeles County, California",ca,140,00,ACSSF,0004238,06,037,183520,44276,3787,1640,10,46,75,0,1780,236,1501,1153,952,201,148,13,0,46,39,102,31,22932.25,0.165138603
06037183610,14000US06037183610,Census Tract 1836.10,"Census Tract 1836.10, Los Angeles County, California",ca,140,00,ACSSF,0004239,06,037,183610,56563,3434,1724,32,113,271,13,1161,120,1546,1179,1053,126,247,0,0,72,0,48,32,23489.19,0.146194886
06037183620,14000US06037183620,Census Tract 1836.20,"Census Tract 1836.20, Los Angeles County, California",ca,140,00,ACSSF,0004240,06,037,183620,56597,3245,1637,95,100,349,4,923,137,1550,1204,969,235,200,0,6,53,10,77,30,16241.54,0.199796292
06037183701,14000US06037183701,Census Tract 1837.01,"Census Tract 1837.01, Los Angeles County, California",ca,140,00,ACSSF,0004241,06,037,183701,49386,3789,2179,104,26,362,36,1005,77,2207,1473,1307,166,530,0,0,54,0,150,36,17814.32,0.212694036
06037183702,14000US06037183702,Census Tract 1837.02,"Census Tract 1837.02, Los Angeles County, California",ca,140,00,ACSSF,0004242,06,037,183702,54602,2906,1364,154,29,476,0,706,177,1496,1358,1187,171,62,13,8,29,0,26,32,8727.547,0.332968724
06037183810,14000US06037183810,Census Tract 1838.10,"Census Tract 1838.10, Los Angeles County, California",ca,140,00,ACSSF,0004243,06,037,183810,47350,4406,1792,60,242,252,0,1819,241,2048,1359,1082,277,490,0,5,121,14,59,31,25083.83,0.175651007
06037183820,14000US06037183820,Census Tract 1838.20,"Census Tract 1838.20, Los Angeles County, California",ca,140,00,ACSSF,0004244,06,037,183820,37857,4023,1426,49,144,170,0,2161,73,1854,1499,1228,271,241,10,0,19,19,66,33,33757.71,0.119172753
06037185100,14000US06037185100,Census Tract 1851,"Census Tract 1851, Los Angeles County, California",ca,140,00,ACSSF,0004245,06,037,185100,101103,6677,4153,314,26,1474,0,449,261,3863,2936,2766,170,429,0,18,248,24,208,35,7591.295,0.87956006
06037185202,14000US06037185202,Census Tract 1852.02,"Census Tract 1852.02, Los Angeles County, California",ca,140,00,ACSSF,0004246,06,037,185202,63545,3729,2219,124,0,398,0,815,173,2052,1576,1377,199,210,22,10,0,41,193,32,8010.093,0.465537678
06037185203,14000US06037185203,Census Tract 1852.03,"Census Tract 1852.03, Los Angeles County, California",ca,140,00,ACSSF,0004247,06,037,185203,48796,3609,2039,29,193,285,0,998,65,1726,1476,1312,164,149,30,15,47,0,9,32,17057.24,0.211581675
06037185204,14000US06037185204,Census Tract 1852.04,"Census Tract 1852.04, Los Angeles County, California",ca,140,00,ACSSF,0004248,06,037,185204,85625,1979,879,19,32,556,0,389,104,1046,858,727,131,17,0,0,0,6,165,37,5318.361,0.372107129
06037185310,14000US06037185310,Census Tract 1853.10,"Census Tract 1853.10, Los Angeles County, California",ca,140,00,ACSSF,0004249,06,037,185310,58194,3113,1702,12,0,324,3,1059,13,1366,1070,918,152,194,8,0,39,38,17,34,19147.37,0.162581062
06037185320,14000US06037185320,Census Tract 1853.20,"Census Tract 1853.20, Los Angeles County, California",ca,140,00,ACSSF,0004250,06,037,185320,45600,2970,1356,19,58,200,0,1337,0,1351,1063,901,162,116,6,47,48,19,52,31,13085.13,0.226975183
06037186100,14000US06037186100,Census Tract 1861,"Census Tract 1861, Los Angeles County, California",ca,140,00,ACSSF,0004251,06,037,186100,92738,5024,2458,133,60,1407,0,520,446,2733,2559,2154,405,30,7,24,12,0,101,36,9657.908,0.52019546
06037186201,14000US06037186201,Census Tract 1862.01,"Census Tract 1862.01, Los Angeles County, California",ca,140,00,ACSSF,0004252,06,037,186201,62125,3437,1224,100,119,1246,0,727,21,1707,1403,1109,294,236,12,0,0,0,56,37,17052.58,0.201553057
06037186202,14000US06037186202,Census Tract 1862.02,"Census Tract 1862.02, Los Angeles County, California",ca,140,00,ACSSF,0004253,06,037,186202,84375,1953,886,7,0,535,0,313,212,1023,766,687,79,77,0,0,6,22,152,36,12389.83,0.157629302
06037186203,14000US06037186203,Census Tract 1862.03,"Census Tract 1862.03, Los Angeles County, California",ca,140,00,ACSSF,0004254,06,037,186203,108011,3303,2063,34,106,454,0,474,172,1787,1663,1460,203,14,10,27,0,25,48,32,10151.57,0.325368303
06037186301,14000US06037186301,Census Tract 1863.01,"Census Tract 1863.01, Los Angeles County, California",ca,140,00,ACSSF,0004255,06,037,186301,45769,3074,1616,153,79,402,0,720,104,1482,1145,961,184,186,0,9,33,21,88,31,6861.303,0.448019836
06037186302,14000US06037186302,Census Tract 1863.02,"Census Tract 1863.02, Los Angeles County, California",ca,140,00,ACSSF,0004256,06,037,186302,74244,5442,3017,104,0,829,0,1195,297,2784,2481,2070,411,142,9,12,22,0,118,32,8363.516,0.650683324
06037186401,14000US06037186401,Census Tract 1864.01,"Census Tract 1864.01, Los Angeles County, California",ca,140,00,ACSSF,0004257,06,037,186401,40282,3437,1576,11,72,393,0,1243,142,1605,1195,1016,179,248,0,7,113,12,30,34,9237.594,0.372066589
06037186403,14000US06037186403,Census Tract 1864.03,"Census Tract 1864.03, Los Angeles County, California",ca,140,00,ACSSF,0004258,06,037,186403,55625,2743,1260,27,118,679,0,588,71,1200,1013,833,180,96,0,0,18,6,67,29,13020.19,0.210672791
06037186404,14000US06037186404,Census Tract 1864.04,"Census Tract 1864.04, Los Angeles County, California",ca,140,00,ACSSF,0004259,06,037,186404,57574,2816,1081,13,44,441,0,1141,96,1414,1220,984,236,107,9,11,24,0,43,30,18181.29,0.154884501
06037187101,14000US06037187101,Census Tract 1871.01,"Census Tract 1871.01, Los Angeles County, California",ca,140,00,ACSSF,0004260,06,037,187101,79898,3267,2007,27,48,661,0,449,75,1665,1313,1214,99,70,0,0,46,15,221,31,11126.26,0.293629546
06037187102,14000US06037187102,Census Tract 1871.02,"Census Tract 1871.02, Los Angeles County, California",ca,140,00,ACSSF,0004261,06,037,187102,53333,3897,1463,44,123,867,26,1326,48,1673,1399,1322,77,111,0,0,21,0,142,32,5165.01,0.754500021
06037187200,14000US06037187200,Census Tract 1872,"Census Tract 1872, Los Angeles County, California",ca,140,00,ACSSF,0004262,06,037,187200,67125,2968,1615,13,0,302,16,929,93,1560,1340,1221,119,53,0,31,36,30,70,30,8370.886,0.354562261
06037187300,14000US06037187300,Census Tract 1873,"Census Tract 1873, Los Angeles County, California",ca,140,00,ACSSF,0004263,06,037,187300,94710,3479,2377,74,0,608,0,231,189,2141,1685,1570,115,46,0,19,12,46,333,29,7708.924,0.451295141
06037188100,14000US06037188100,Census Tract 1881,"Census Tract 1881, Los Angeles County, California",ca,140,00,ACSSF,0004264,06,037,188100,59306,3963,1854,70,95,400,0,1225,319,2327,1908,1701,207,189,0,0,45,58,127,29,4894.401,0.809700663
06037188201,14000US06037188201,Census Tract 1882.01,"Census Tract 1882.01, Los Angeles County, California",ca,140,00,ACSSF,0004265,06,037,188201,79292,3548,2434,143,1,448,0,277,245,2448,1925,1831,94,81,27,67,87,0,261,31,12201.29,0.290788992
06037188202,14000US06037188202,Census Tract 1882.02,"Census Tract 1882.02, Los Angeles County, California",ca,140,00,ACSSF,0004266,06,037,188202,110442,2334,1706,64,0,336,0,140,88,1456,1066,994,72,86,20,0,28,7,249,31,7967.293,0.292947689
06037188300,14000US06037188300,Census Tract 1883,"Census Tract 1883, Los Angeles County, California",ca,140,00,ACSSF,0004267,06,037,188300,99375,3955,1623,11,340,985,0,785,211,2156,1770,1540,230,75,0,16,34,34,227,38,11310.43,0.349677296
06037189101,14000US06037189101,Census Tract 1891.01,"Census Tract 1891.01, Los Angeles County, California",ca,140,00,ACSSF,0004268,06,037,189101,65451,2410,1927,10,0,316,10,50,97,1524,1097,1057,40,49,0,0,59,18,301,30,15792.93,0.152599935
06037189102,14000US06037189102,Census Tract 1891.02,"Census Tract 1891.02, Los Angeles County, California",ca,140,00,ACSSF,0004269,06,037,189102,85331,3283,2405,46,0,216,0,428,188,2291,1710,1666,44,74,46,5,6,25,425,29,13618.24,0.241073704
